bid,secondary_index
4485601,"4.3
"
4485717,"7
"
4485872,"7
"
4486022,"6
"
4486163,"6.4
"
4486350,"6.4
"
4486511,"0
"
4486543,"7
"
4486660,"0
"
4486833,"5.5
"
4486875,"6.8
"
4487074,"6.7
"
4487283,"6.9
"
4487500,"6.6
"
4487680,"0
"
4487811,"7
"
4488056,"7.5
"
4488200,"6.7
"
4488350,"7.2
"
4488460,"5
"
4488590,"0
"
4488663,"7
"
4488798,"6.6
"
4488935,"7.1
"
4489011,"3
"
4489222,"6
"
4489405,"7
"
4489571,"5.7
"
4489672,"6
"
4490045,"3.5
"
4490208,"4.5
"
4490366,"5.4
"
4490517,"7.7
"
4490690,"1
"
4490816,"5.3
"
4490959,"5.1
"
4491135,"6
"
4491283,"10
"
4491421,"6.4
"
4491576,"7.4
"
4491710,"10
"
4491815,"5.5
"
4491947,"7.2
"
4492086,"5.2
"
4492199,"4.1
"
4492308,"7.3
"
4492424,"6.8
"
4492564,"6.2
"
4492673,"5.4
"
4492812,"4.4
"
4492996,"6.3
"
4493148,"6.4
"
4493250,"5.9
"
4493364,"6.4
"
4493478,"5.6
"
4493613,"5.7
"
4493792,"6.2
"
4494002,"6
"
4494178,"6.2
"
4494302,"8
"
4494385,"6.8
"
4494611,"7.5
"
4494769,"7.6
"
4494890,"6.6
"
4495069,"7.7
"
4495221,"8.7
"
4495344,"7.3
"
4495490,"7.3
"
4495596,"5
"
4495677,"8.5
"
4495791,"7.7
"
4495955,"7
"
4496025,"0
"
4496062,"5
"
4496178,"7
"
4496307,"0
"
4496398,"7.7
"
4496476,"6.8
"
4496581,"8.8
"
4496713,"5.1
"
4496857,"5.7
"
4497032,"6.5
"
4497139,"6.4
"
4497321,"7.5
"
4497442,"5.5
"
4497579,"4.5
"
4497717,"6.8
"
4497875,"7.2
"
4498035,"5.6
"
4498144,"7.7
"
4498301,"6.1
"
4498488,"6.8
"
4498617,"5.2
"
4498722,"6.7
"
4498846,"6.8
"
4499005,"5.4
"
4499159,"5.8
"
4499296,"5.6
"
4499480,"5.9
"
4499594,"7.8
"
4499735,"6.4
"
4499898,"7.2
"
4500096,"6
"
4500417,"0
"
4500627,"6
"
4500694,"6.7
"
4500829,"5.5
"
4500986,"7.5
"
4501173,"7.3
"
4501289,"6.5
"
4501440,"6.8
"
4501638,"6
"
4501774,"6.4
"
4501884,"7
"
4501996,"6.2
"
4502175,"5.7
"
4502375,"7.7
"
4502554,"5.3
"
4502663,"6.9
"
4502778,"6.8
"
4502968,"6.8
"
4503122,"6
"
4503238,"0
"
4503357,"5
"
4503492,"2.6
"
4503640,"5
"
4503741,"4
"
4503912,"6.5
"
4504033,"6.2
"
4504241,"7
"
4504406,"5.9
"
4504597,"10
"
4504698,"6.9
"
4504735,"6
"
4504840,"5.1
"
4505110,"7.9
"
4505273,"3.7
"
4505446,"6.6
"
4505661,"5.2
"
4505895,"5.3
"
4506153,"5.8
"
4506260,"6.3
"
4506450,"5.5
"
4506618,"6.4
"
4506830,"5.4
"
4507025,"4.6
"
4507208,"5.5
"
4507443,"6.4
"
4507550,"5.2
"
4507700,"4.1
"
4507907,"5.5
"
4508126,"7.3
"
4508230,"4.3
"
4508338,"4.3
"
4508450,"0
"
4508608,"0
"
4508750,"8.5
"
4508917,"7.2
"
4509051,"5.4
"
4509161,"5.3
"
4509237,"7
"
4509435,"7.1
"
4509581,"7.2
"
4509728,"3.8
"
4509902,"8
"
4510048,"6.8
"
4510209,"7.3
"
4510321,"7.5
"
4510440,"5
"
4510538,"6.5
"
4510687,"5
"
4510800,"5.8
"
4510941,"8.2
"
4511026,"6.4
"
4511075,"6.3
"
4511144,"5
"
4511177,"8.3
"
4511283,"5
"
4511324,"7
"
4511587,"6.5
"
4511748,"7.1
"
4511908,"4
"
4512015,"6.5
"
4512159,"5.4
"
4512285,"4.2
"
4512403,"4.8
"
4512559,"4.8
"
4512683,"6.3
"
4512726,"6
"
4512837,"6
"
4512949,"7
"
4513057,"5.4
"
4513201,"4.1
"
4513407,"3.9
"
4513554,"6
"
4513729,"6.2
"
4513868,"4.3
"
4513943,"5.3
"
4514058,"8
"
4514163,"0
"
4514364,"6.9
"
4514473,"7.3
"
4514645,"5.3
"
4514816,"6.5
"
4514926,"4.3
"
4515194,"6.3
"
4515331,"6.3
"
4515478,"5.5
"
4515515,"5
"
4515551,"5
"
4515655,"6.3
"
4515771,"5.2
"
4515893,"5.3
"
4516009,"6.6
"
4516154,"6.8
"
4516264,"6.5
"
4516415,"5.7
"
4516540,"7
"
4516775,"4.9
"
4516913,"5
"
4517120,"6.4
"
4517292,"4.9
"
4517407,"4.1
"
4517570,"5.8
"
4517726,"5.1
"
4517831,"6.5
"
4517903,"5
"
4518019,"7.4
"
4518172,"6
"
4518250,"0
"
4518306,"7.4
"
4518497,"4
"
4518661,"6
"
4518780,"6
"
4518888,"4.9
"
4519099,"5
"
4519221,"6
"
4519299,"5
"
4519465,"7.6
"
4519627,"5
"
4519746,"5.5
"
4519862,"6.2
"
4520006,"6.8
"
4520216,"5.3
"
4520318,"7.5
"
4520469,"6.5
"
4520723,"5.4
"
4520874,"7
"
4521012,"6
"
4521186,"5
"
4521363,"6.4
"
4521523,"6.4
"
4521686,"6.2
"
4521851,"5.4
"
4522009,"0
"
4522118,"2.5
"
4522240,"3.3
"
4522348,"6
"
4522462,"4.7
"
4522569,"5.3
"
4522678,"3.7
"
4522786,"0
"
4522897,"4.7
"
4523039,"6
"
4523200,"5.4
"
4523384,"6
"
4523543,"4.8
"
4523698,"5.2
"
4523845,"8
"
4523955,"6
"
4524104,"5
"
4524247,"6.5
"
4524381,"5
"
4524539,"7.5
"
4524670,"5.3
"
4524806,"6.8
"
4524968,"6.8
"
4525095,"7.3
"
4525224,"7.7
"
4525341,"6.6
"
4525571,"6.3
"
4525689,"0
"
4525800,"5.6
"
4525981,"0
"
4526069,"5.7
"
4526239,"3.8
"
4526463,"4.8
"
4526580,"6.6
"
4526759,"5.5
"
4526871,"5
"
4527013,"6.9
"
4527193,"6.1
"
4527486,"5.8
"
4527647,"5.3
"
4527792,"4.4
"
4527904,"4.5
"
4528049,"4.3
"
4528209,"6.7
"
4528398,"5.3
"
4528560,"6.4
"
4528707,"5.4
"
4529017,"4.4
"
4529154,"0
"
4529260,"6.5
"
4529438,"5.5
"
4529561,"0
"
4529675,"6
"
4529817,"5.1
"
4529965,"5
"
4530132,"0
"
4530295,"6
"
4530409,"0
"
4530517,"5.5
"
4530663,"4.7
"
4530805,"6.7
"
4530948,"5.5
"
4531123,"5.5
"
4531255,"6.4
"
4531458,"7
"
4531559,"6.9
"
4531672,"6.3
"
4531796,"5.4
"
4531950,"6
"
4532093,"5.5
"
4532214,"4.8
"
4532431,"6.8
"
4532581,"4.4
"
4532774,"6
"
4532950,"5.6
"
4533089,"5.1
"
4533259,"7
"
4533457,"6.2
"
4533575,"5.8
"
4533690,"5.9
"
4533901,"7
"
4534036,"0
"
4534187,"5
"
4534306,"6.6
"
4534526,"6.3
"
4534643,"6.8
"
4534825,"5.5
"
4535056,"6.5
"
4535191,"7.3
"
4535312,"6.7
"
4535421,"5.5
"
4535531,"6.5
"
4535647,"7.5
"
4535788,"6
"
4535834,"7
"
4535950,"6.4
"
4536109,"5.3
"
4536282,"6.3
"
4536404,"6.3
"
4536525,"6.5
"
4536676,"7.6
"
4536924,"5
"
4537070,"6.9
"
4537214,"5.2
"
4537384,"6
"
4537523,"5.9
"
4537702,"0
"
4537918,"0
"
4538002,"0
"
4538141,"0
"
4538275,"0
"
4538389,"7.5
"
4538503,"7.5
"
4538543,"0
"
4538631,"4.5
"
4538741,"7
"
4538955,"4.5
"
4539075,"2
"
4539183,"7.1
"
4539292,"6.5
"
4539402,"7.2
"
4539644,"10
"
4539758,"4
"
4539875,"0
"
4539985,"7.1
"
4540103,"6.5
"
4540250,"5.5
"
4540404,"5.8
"
4540528,"5.2
"
4540641,"0
"
4540791,"0
"
4540905,"6.1
"
4541090,"8
"
4541296,"3.5
"
4541414,"5.4
"
4541581,"0
"
4541678,"6.8
"
4541861,"6.6
"
4542034,"7.4
"
4542266,"6.6
"
4542408,"6.1
"
4542583,"7.8
"
4542666,"7.4
"
4542775,"6.6
"
4542966,"6.5
"
4543082,"3.3
"
4543200,"6.5
"
4543406,"6.5
"
4543565,"7.5
"
4543776,"8.5
"
4543883,"5.9
"
4544025,"6.4
"
4544242,"6.3
"
4544366,"4.9
"
4544497,"5
"
4544712,"5.2
"
4544958,"4.7
"
4545058,"6.6
"
4545305,"5.6
"
4545405,"5.3
"
4545530,"5.3
"
4545684,"4.7
"
4545807,"4.9
"
4545942,"5.6
"
4546175,"4.5
"
4546298,"3
"
4546445,"7
"
4546597,"5.8
"
4546719,"4.5
"
4546830,"5
"
4546959,"3.6
"
4547074,"4.5
"
4547365,"5.1
"
4547480,"4.8
"
4547591,"5.1
"
4547761,"5.1
"
4547823,"4.1
"
4547940,"7
"
4548113,"8
"
4548260,"7
"
4548448,"6.7
"
4548596,"6
"
4548747,"5.7
"
4548970,"6.3
"
4549075,"5.2
"
4549196,"6.6
"
4549301,"6.3
"
4549431,"5.6
"
4549574,"7.2
"
4549690,"5.6
"
4549826,"7.9
"
4550078,"7.3
"
4550225,"7
"
4550331,"6.8
"
4550445,"5.8
"
4550554,"5
"
4550669,"5
"
4550809,"5.3
"
4550986,"4.1
"
4551161,"0
"
4551333,"5.5
"
4551481,"4.5
"
4551623,"0
"
4551803,"5
"
4551950,"4
"
4552023,"4
"
4552131,"6.9
"
4552409,"3
"
4552518,"4.4
"
4552689,"5.8
"
4552792,"6.7
"
4552955,"7.7
"
4553044,"7.6
"
4553187,"6
"
4553326,"4
"
4553463,"6
"
4553567,"3
"
4553676,"7.1
"
4553819,"5.2
"
4553925,"0
"
4554033,"3.9
"
4554211,"4
"
4554249,"4.4
"
4554434,"0
"
4554552,"5.7
"
4554734,"8
"
4554807,"5.9
"
4554989,"7.2
"
4555102,"6.9
"
4555207,"5.1
"
4555389,"6.2
"
4555527,"7.4
"
4555631,"6.7
"
4555696,"8
"
4555764,"6.1
"
4555920,"6
"
4556071,"6.3
"
4556229,"5.6
"
4556372,"6.3
"
4556520,"5
"
4556629,"7.5
"
4556805,"6.5
"
4556947,"0
"
4557035,"5.3
"
4557146,"7.5
"
4557439,"0
"
4557563,"6.8
"
4557771,"6.2
"
4557887,"2.5
"
4558012,"4.5
"
4558172,"8
"
4558243,"0
"
4558282,"7.5
"
4558376,"0
"
4558420,"8.5
"
4558531,"7.5
"
4558638,"5.5
"
4558850,"5
"
4558950,"8
"
4559076,"6.4
"
4559311,"4.6
"
4559415,"4.5
"
4559612,"5.8
"
4559727,"7
"
4559868,"6.8
"
4560027,"4.8
"
4560203,"7.8
"
4560288,"7.7
"
4560411,"0
"
4560446,"0
"
4560510,"5.5
"
4560669,"7.5
"
4560798,"6.6
"
4561179,"0
"
4561325,"7.8
"
4561427,"7.5
"
4561553,"7.2
"
4561730,"7.4
"
4561846,"8.4
"
4561963,"5.8
"
4562151,"8
"
4562310,"6.1
"
4562511,"5.6
"
4562634,"6.8
"
4562777,"0
"
4563014,"5.5
"
4563161,"6
"
4563301,"8
"
4563376,"3.5
"
4563423,"0
"
4563548,"7.7
"
4563738,"6.6
"
4563974,"6
"
4564093,"8.1
"
4564261,"8.1
"
4564388,"6
"
4564433,"7
"
4564579,"0
"
4564744,"5.7
"
4564883,"7.2
"
4565022,"0
"
4565057,"4.6
"
4565221,"0
"
4565394,"0
"
4565551,"5.1
"
4565812,"5.5
"
4565889,"5
"
4565990,"5.5
"
4566102,"3.6
"
4566239,"5.1
"
4566354,"5
"
4566456,"6
"
4566559,"7.7
"
4566674,"3.2
"
4566820,"6.2
"
4567000,"5.3
"
4567142,"7.2
"
4567337,"5
"
4567455,"4.5
"
4567616,"7
"
4567681,"5
"
4567992,"6.7
"
4568131,"5.4
"
4568248,"7.9
"
4568436,"5
"
4568597,"6
"
4568746,"3
"
4568828,"5.7
"
4569014,"6.5
"
4569141,"6.4
"
4569260,"7.4
"
4569377,"4.8
"
4569588,"5.3
"
4569777,"6.2
"
4569881,"2
"
4570017,"7.9
"
4570135,"9
"
4570282,"0
"
4570401,"8
"
4570517,"5
"
4570664,"6.5
"
4570855,"4.8
"
4570993,"5.3
"
4571168,"6.2
"
4571338,"5
"
4571378,"6
"
4571523,"5
"
4571674,"4.8
"
4571821,"6
"
4571927,"6
"
4572036,"6.3
"
4572265,"1.5
"
4572354,"6
"
4572552,"5
"
4572698,"5.9
"
4572952,"5.5
"
4573092,"6
"
4573128,"6.8
"
4573174,"6.4
"
4573382,"5.6
"
4573457,"5.3
"
4573603,"5.5
"
4573752,"5.2
"
4573938,"4.9
"
4574053,"7
"
4574195,"5.7
"
4574310,"5.3
"
4574442,"5
"
4574590,"6
"
4574674,"7.1
"
4574812,"5.3
"
4574936,"3.9
"
4575075,"4.8
"
4575212,"6.6
"
4575369,"6.7
"
4575512,"5.8
"
4575586,"7.9
"
4575706,"7.5
"
4575830,"7.4
"
4575955,"5
"
4576060,"4.5
"
4576239,"10
"
4576392,"6.9
"
4576562,"6.2
"
4576739,"4
"
4576871,"4.8
"
4576990,"7
"
4577057,"8
"
4577163,"4.8
"
4577289,"7
"
4577463,"6.2
"
4577570,"6.7
"
4577676,"7.5
"
4577777,"5
"
4577886,"6
"
4578032,"5.3
"
4578175,"4.3
"
4578317,"7
"
4578422,"7
"
4578575,"6
"
4578721,"0
"
4578809,"0
"
4578943,"5
"
4579076,"6
"
4579314,"6.7
"
4579449,"7.1
"
4579635,"7.3
"
4579755,"5.2
"
4579914,"4.7
"
4580023,"6
"
4580182,"4.8
"
4580337,"8.5
"
4580373,"6.7
"
4580568,"6.7
"
4580771,"5.9
"
4580891,"7.5
"
4581012,"5.3
"
4581133,"6.9
"
4581242,"5.4
"
4581355,"5.7
"
4581592,"5
"
4581727,"5.9
"
4581840,"7.1
"
4582011,"0
"
4582160,"5.4
"
4582282,"6.3
"
4582449,"0
"
4582554,"0
"
4582691,"4
"
4582772,"4.8
"
4582887,"6.6
"
4583080,"7.8
"
4583202,"7
"
4583372,"5.7
"
4583529,"4.8
"
4583644,"5.8
"
4583771,"3.3
"
4583914,"0
"
4584077,"7
"
4584224,"6.9
"
4584397,"0
"
4584446,"6.8
"
4584594,"3
"
4584668,"4
"
4584785,"8
"
4584959,"6.3
"
4585123,"5.8
"
4585295,"7.1
"
4585436,"5.2
"
4585540,"7.2
"
4585746,"5.4
"
4585890,"4
"
4586033,"0
"
4586114,"7.5
"
4586191,"4
"
4586293,"4
"
4586402,"5.3
"
4586572,"0
"
4586693,"3.8
"
4586816,"6
"
4586928,"5.3
"
4587036,"0
"
4587144,"6
"
4587324,"0
"
4587450,"5
"
4587533,"5
"
4587648,"7.5
"
4587833,"0
"
4587952,"6
"
4588087,"5.8
"
4588275,"6.7
"
4588424,"6.8
"
4588534,"0
"
4588649,"5.4
"
4588805,"6.5
"
4588943,"6.1
"
4589048,"3.8
"
4589157,"8.1
"
4589331,"5.1
"
4589436,"7
"
4589501,"6.1
"
4589624,"5
"
4589804,"5.5
"
4589919,"5
"
4590058,"5
"
4590183,"9
"
4590226,"5.5
"
4590393,"6.7
"
4590495,"5.8
"
4590703,"6
"
4590845,"7
"
4591005,"6.6
"
4591167,"6.2
"
4591348,"9
"
4591481,"5.9
"
4591592,"5.9
"
4591755,"7.4
"
4591909,"0
"
4592134,"5
"
4592226,"6.9
"
4592371,"6
"
4592535,"5.1
"
4592674,"6.4
"
4592849,"0
"
4592999,"3.6
"
4593166,"6
"
4593226,"0
"
4593344,"4.8
"
4593543,"2.8
"
4593710,"0
"
4593790,"7.3
"
4593962,"5.1
"
4594110,"4.8
"
4594226,"5
"
4594420,"6.8
"
4594555,"6.5
"
4594669,"6.3
"
4594822,"7.5
"
4594931,"7.5
"
4595081,"6.9
"
4595162,"4
"
4595304,"6.3
"
4595524,"5.5
"
4595634,"5
"
4595749,"7.9
"
4595849,"4
"
4596041,"7.1
"
4596216,"7.2
"
4596355,"0
"
4596448,"6
"
4596566,"6.2
"
4596735,"6
"
4596879,"6.8
"
4597071,"0
"
4597191,"5.5
"
4597320,"5.5
"
4597461,"6
"
4597623,"0
"
4597751,"7.1
"
4598000,"6.3
"
4598107,"5.6
"
4598294,"6.7
"
4598485,"6.3
"
4598637,"5.5
"
4598834,"8
"
4598955,"6.5
"
4599130,"6.7
"
4599311,"6.3
"
4599494,"6.6
"
4599665,"7.7
"
4599865,"6.4
"
4600124,"5.5
"
4600301,"7.1
"
4600515,"6.4
"
4600709,"7.1
"
4600934,"6
"
4601078,"5.8
"
4601228,"6.2
"
4601340,"5.6
"
4601484,"5
"
4601610,"5
"
4601668,"4.8
"
4601790,"6.8
"
4601943,"5.7
"
4602116,"5.6
"
4602306,"6.4
"
4602487,"0
"
4602579,"0
"
4602683,"0
"
4602854,"0
"
4602899,"0
"
4603049,"0
"
4603132,"7
"
4603262,"0
"
4603384,"0
"
4603421,"7.6
"
4603555,"4
"
4603678,"5.9
"
4603897,"6.5
"
4604045,"5.4
"
4604157,"7.4
"
4604298,"5.4
"
4604432,"8.5
"
4604590,"8.8
"
4604700,"7
"
4604916,"7.5
"
4605028,"7.7
"
4605100,"0
"
4605318,"5
"
4605418,"6.5
"
4605490,"5.5
"
4605573,"5.7
"
4605686,"6.3
"
4605796,"6.3
"
4606030,"4.7
"
4606171,"6.3
"
4606284,"6.5
"
4606421,"6.4
"
4606588,"7.4
"
4606754,"3.8
"
4606891,"7.6
"
4607003,"6.8
"
4607190,"0
"
4607328,"0
"
4607447,"0
"
4607568,"1
"
4607839,"5.2
"
4608001,"0
"
4608100,"5
"
4608244,"5
"
4608341,"6
"
4608510,"3.1
"
4608656,"5.9
"
4608828,"0
"
4608978,"7
"
4609217,"5.2
"
4609405,"4.8
"
4609581,"7.3
"
4609847,"6.3
"
4610011,"5.6
"
4610152,"5.9
"
4610265,"4
"
4610380,"5.6
"
4610595,"5.3
"
4610698,"4.9
"
4610816,"7
"
4610976,"6.5
"
4611093,"7.1
"
4611256,"6.5
"
4611361,"5
"
4611468,"6
"
4611615,"6.6
"
4611722,"4
"
4611893,"6.7
"
4612098,"6.9
"
4612277,"5.6
"
4612382,"7
"
4612516,"6.5
"
4612707,"5.8
"
4613001,"6.2
"
4613128,"5.5
"
4613297,"7
"
4613405,"4.5
"
4613584,"5
"
4613739,"6.3
"
4613882,"6.8
"
4614020,"6.1
"
4614162,"0
"
4614265,"4.2
"
4614403,"5.3
"
4614575,"3.5
"
4614684,"4.6
"
4614867,"4.5
"
4614933,"0
"
4615068,"6
"
4615219,"6.5
"
4615336,"5
"
4615444,"4
"
4615587,"4.7
"
4615722,"0
"
4615824,"5.1
"
4615939,"5.6
"
4616087,"6.9
"
4616212,"5.1
"
4616323,"5.9
"
4616463,"5
"
4616569,"5
"
4616683,"5.3
"
4616823,"7
"
4616996,"6.3
"
4617198,"4.8
"
4617303,"5.6
"
4617473,"7
"
4617578,"5.5
"
4617770,"7
"
4617956,"5.8
"
4618039,"5.5
"
4618220,"0
"
4618331,"4.6
"
4618438,"3.7
"
4618583,"8.5
"
4618753,"3.8
"
4618896,"6.2
"
4619063,"6.3
"
4619172,"6.1
"
4619274,"6.3
"
4619550,"0
"
4619659,"8
"
4619777,"5
"
4619961,"4.5
"
4620108,"6.5
"
4620156,"0
"
4620260,"6.1
"
4620453,"4.9
"
4620597,"8.5
"
4620771,"6.5
"
4620876,"7.8
"
4620956,"6.9
"
4621134,"8.2
"
4621251,"3.8
"
4621369,"7.3
"
4621520,"4.5
"
4621699,"6.4
"
4621920,"8.3
"
4622090,"3.7
"
4622258,"5.4
"
4622370,"1
"
4622555,"6
"
4622687,"3
"
4622938,"2.5
"
4623088,"5.7
"
4623239,"5
"
4623415,"6.6
"
4623532,"7.3
"
4623675,"7.3
"
4623927,"2.2
"
4624110,"6
"
4624256,"8
"
4624518,"8
"
4624583,"6.7
"
4624766,"0
"
4624806,"0
"
4624940,"5.2
"
4625140,"5.8
"
4625282,"5.6
"
4625428,"6.9
"
4625568,"0
"
4625712,"6.7
"
4625823,"4.6
"
4625947,"4.6
"
4626124,"6.6
"
4626337,"0
"
4626459,"5
"
4626644,"5.9
"
4626812,"5.8
"
4626989,"6
"
4627048,"5.4
"
4627193,"6
"
4627369,"5.7
"
4627535,"9
"
4627726,"5.5
"
4627929,"8.3
"
4628007,"7.1
"
4628266,"7.1
"
4628386,"6.5
"
4628548,"6.2
"
4628759,"6.7
"
4628906,"7.2
"
4629046,"5.9
"
4629200,"6.2
"
4629382,"7.1
"
4629605,"6.3
"
4629757,"5.3
"
4629966,"6.3
"
4630089,"6
"
4630243,"4.7
"
4630325,"6.8
"
4630500,"7.2
"
4630718,"7.1
"
4630996,"7.4
"
4631202,"6.3
"
4631312,"7
"
4631433,"6.9
"
4631542,"8
"
4631799,"6.8
"
4632038,"5.8
"
4632168,"5.9
"
4632324,"6.5
"
4632504,"7.4
"
4632588,"7
"
4632699,"0
"
4632825,"0
"
4632989,"5.5
"
4633149,"5.5
"
4633321,"5.3
"
4633440,"10
"
4633544,"5
"
4633687,"5.5
"
4633858,"5
"
4633977,"4.6
"
4634126,"6.2
"
4634312,"5.5
"
4634519,"6.6
"
4634655,"6.6
"
4634825,"4.4
"
4635013,"7.6
"
4635172,"6.1
"
4635369,"4.9
"
4635554,"4.2
"
4635664,"4.5
"
4635803,"5.5
"
4635942,"6.5
"
4636127,"6.4
"
4636375,"7.9
"
4636559,"10
"
4636639,"6.7
"
4636820,"7.5
"
4636924,"6.4
"
4637076,"4
"
4637174,"7.3
"
4637281,"5.5
"
4637421,"6.9
"
4637586,"5.9
"
4637695,"5.8
"
4637865,"8.1
"
4638140,"5.7
"
4638283,"4.5
"
4638393,"0
"
4638499,"5.3
"
4638635,"0
"
4638685,"5
"
4638835,"2.5
"
4638996,"0
"
4639079,"5.8
"
4639217,"6.7
"
4639532,"3.5
"
4639634,"5.6
"
4639749,"6.6
"
4639892,"5.1
"
4640025,"5.5
"
4640091,"5.8
"
4640203,"5.4
"
4640343,"1
"
4640450,"3.8
"
4640526,"5.3
"
4640672,"6.6
"
4640855,"5.6
"
4640999,"1.5
"
4641109,"2
"
4641182,"4.7
"
4641301,"3.4
"
4641476,"2.5
"
4641726,"4
"
4641843,"5
"
4641986,"6.3
"
4642099,"6.7
"
4642326,"3.5
"
4642527,"6.5
"
4642713,"7.4
"
4642859,"0
"
4642994,"5.3
"
4643182,"4.1
"
4643335,"5
"
4643466,"5
"
4643501,"8
"
4643671,"7
"
4643749,"5
"
4643926,"5.5
"
4644066,"5
"
4644238,"5.1
"
4644375,"4
"
4644408,"7.3
"
4644578,"6.7
"
4644695,"6.5
"
4644873,"7.2
"
4645057,"8
"
4645226,"5.6
"
4645406,"6.2
"
4645551,"4.8
"
4645652,"0
"
4645698,"7.6
"
4645767,"5.5
"
4645911,"5
"
4645986,"2.8
"
4646139,"3.5
"
4646327,"6.8
"
4646533,"3.5
"
4646723,"0
"
4646807,"4.2
"
4646970,"3.3
"
4647147,"3.8
"
4647331,"6.2
"
4647589,"3.8
"
4647692,"3.5
"
4647793,"5.7
"
4648011,"4.9
"
4648154,"6
"
4648327,"6.7
"
4648524,"6.9
"
4648641,"6.9
"
4648820,"6.2
"
4648934,"4.8
"
4649087,"0
"
4649253,"0
"
4649357,"6.1
"
4649494,"6.6
"
4649648,"5.3
"
4649759,"7.5
"
4649797,"5.7
"
4649988,"0
"
4650103,"6
"
4650138,"8.1
"
4650340,"6.9
"
4650456,"6.9
"
4650609,"8
"
4650741,"4.5
"
4650844,"0
"
4651026,"5.6
"
4651204,"6
"
4651347,"5.9
"
4651468,"8.6
"
4651574,"5
"
4651642,"8
"
4651821,"7.7
"
4652032,"7.2
"
4652227,"6.8
"
4652426,"6.1
"
4652626,"4.2
"
4652734,"7.5
"
4652875,"5.9
"
4652981,"4.8
"
4653119,"7
"
4653257,"4.7
"
4653370,"7
"
4653406,"6.5
"
4653524,"7
"
4653666,"5.5
"
4653849,"5.5
"
4653972,"0
"
4654067,"6.9
"
4654286,"0
"
4654404,"6
"
4654611,"6.3
"
4654746,"4.9
"
4654982,"4.3
"
4655116,"2.8
"
4655297,"4
"
4655418,"6.2
"
4655599,"6.4
"
4655713,"5.3
"
4655884,"5.1
"
4655998,"5.7
"
4656155,"0
"
4656301,"0
"
4656374,"6
"
4656601,"0
"
4656672,"5
"
4656777,"6
"
4656957,"4.4
"
4657068,"5.4
"
4657170,"6.3
"
4657411,"5.8
"
4657585,"5.5
"
4657654,"5.1
"
4657830,"7.1
"
4657946,"6.8
"
4658179,"7.1
"
4658429,"5
"
4658670,"5.5
"
4658787,"0
"
4658930,"5.1
"
4659082,"7.9
"
4659191,"5.6
"
4659304,"3.7
"
4659410,"4.8
"
4659547,"3
"
4659760,"4.1
"
4659872,"3.8
"
4659984,"5.3
"
4660093,"6.5
"
4660415,"4.7
"
4660572,"3.9
"
4660684,"4.9
"
4660792,"5.2
"
4661039,"6.3
"
4661151,"5
"
4661258,"5.7
"
4661415,"4.8
"
4661572,"5.5
"
4661794,"4.9
"
4661926,"2.5
"
4662035,"2.8
"
4662182,"4.1
"
4662297,"4.9
"
4662446,"6.7
"
4662570,"5.4
"
4662725,"8.1
"
4662836,"6
"
4662863,"6.4
"
4663007,"6.2
"
4663154,"7.4
"
4663268,"6
"
4663438,"6.7
"
4663620,"6.3
"
4663806,"5
"
4663965,"4.5
"
4664078,"0
"
4664224,"4.8
"
4664330,"5.2
"
4664446,"5
"
4664555,"5
"
4664694,"4.5
"
4664810,"4.6
"
4664922,"6.6
"
4665107,"5.5
"
4665179,"7.6
"
4665301,"5.3
"
4665445,"4.5
"
4665592,"5.4
"
4665752,"6.3
"
4665932,"5.5
"
4666042,"8.1
"
4666215,"5.4
"
4666333,"4.4
"
4666454,"6.4
"
4666639,"6.6
"
4666787,"4.3
"
4667064,"5
"
4667174,"0
"
4667318,"6.5
"
4667547,"0
"
4667657,"5.2
"
4667819,"0
"
4667952,"6
"
4668091,"5.5
"
4668410,"7.3
"
4668525,"4
"
4668565,"3.8
"
4668712,"5.3
"
4668829,"6.5
"
4669091,"7
"
4669239,"5.8
"
4669394,"6.7
"
4669510,"5.7
"
4669683,"0
"
4669836,"5.6
"
4669948,"7.5
"
4670135,"0
"
4670281,"7
"
4670357,"0
"
4670535,"8
"
4670655,"6.1
"
4670831,"0
"
4670939,"4.2
"
4671043,"5.2
"
4671304,"4.5
"
4671404,"5.2
"
4671639,"5.4
"
4671788,"6.5
"
4671904,"3.8
"
4672110,"5
"
4672224,"0
"
4672368,"0
"
4672522,"5.5
"
4672634,"7
"
4672794,"7.1
"
4672974,"5.5
"
4673123,"5
"
4673272,"7.5
"
4673466,"7.4
"
4673658,"5.3
"
4673791,"5.6
"
4673910,"5
"
4674083,"6.4
"
4674284,"5.5
"
4674435,"5.9
"
4674571,"6.1
"
4674792,"5.5
"
4674946,"5.2
"
4675064,"4.8
"
4675166,"5.8
"
4675326,"4.7
"
4675462,"5.9
"
4675632,"6.1
"
4675783,"4.3
"
4675894,"5.7
"
4676041,"6.6
"
4676221,"0
"
4676365,"3.4
"
4676440,"6.8
"
4676590,"6.5
"
4676735,"6.6
"
4676924,"4.7
"
4677032,"6.3
"
4677220,"0
"
4677326,"6
"
4677438,"8
"
4677539,"5
"
4677677,"5
"
4677774,"8
"
4677849,"5
"
4677961,"3
"
4678103,"4.1
"
4678212,"5
"
4678317,"6.6
"
4678470,"0
"
4678573,"8.1
"
4678692,"6.8
"
4678767,"6.2
"
4678872,"6.5
"
4679037,"8.2
"
4679181,"5
"
4679319,"0
"
4679421,"7
"
4679504,"5.3
"
